DATE,TIME,STATUS,NAME,TYPE,SOURCE,PRESENT,TECHNOLOGY,CYCLE_COUNT,VOLTAGE_MIN_DESIGN,VOLTAGE_NOW,CURRENT_NOW,CHARGE_FULL_DESIGN,CHARGE_FULL,CHARGE_NOW,CAPACITY,CAPACITY_LEVEL,MODEL_NAME,MANUFACTURER,SERIAL_NUMBER
08/11/23,21:52:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11738000,276000,3684000,1814000,1100000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:51:17,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11730000,1000,3684000,1814000,1100000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:51:01,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11744000,1000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:50:41,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11737000,1000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:50:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11644000,337000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:49:06,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11739000,1000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:49:01,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11740000,1000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:47:40,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11737000,1000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:47:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11738000,84000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:46:40,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11731000,1000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:46:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11612000,131000,3684000,1814000,1101000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:45:50,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11721000,3684000,1814000,1102000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:44:54,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11606000,347000,3684000,1814000,1107000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:30:36,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11747000,3684000,1814000,1110000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:30:31,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11730000,187000,3684000,1814000,1110000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:28:51,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11748000,1000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:28:46,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11749000,81000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:28:36,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11748000,1000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:28:26,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11754000,1000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:26:30,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11755000,1000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:26:25,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11677000,90000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:23:55,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11757000,1000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:23:49,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11746000,143000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:22:04,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11760000,1000,3684000,1814000,1113000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:21:59,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11715000,1000,3684000,1814000,1113000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:21:14,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11757000,1000,3684000,1814000,1113000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:21:09,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11517000,744000,3684000,1814000,1113000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:19:28,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11786000,1000,3684000,1814000,1115000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:19:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11771000,113000,3684000,1814000,1117000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,21:17:42,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12094000,1065000,3684000,1814000,1091000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,20:43:58,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11719000,1000,3684000,1814000,1078000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,20:43:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11707000,306000,3684000,1814000,1078000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,20:42:27,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11721000,1000,3684000,1814000,1079000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,20:42:22,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11681000,474000,3684000,1814000,1079000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,20:31:49,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11727000,1000,3684000,1814000,1084000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,20:31:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11726000,141000,3684000,1814000,1084000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,18:45:36,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11704000,3684000,1814000,1116000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,13:42:51,Suspended,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11422000,515000,3684000,1814000,1119000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,13:26:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,10818000,2513000,3684000,1814000,1236000,68,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,12:45:25,Suspended,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11556000,520000,3684000,1814000,1256000,69,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,17:58:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11057000,2339000,3684000,1814000,1383000,76,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,12:25:16,Suspended,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11736000,478000,3684000,1814000,1394000,76,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,17:08:53,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11477000,2404000,3684000,1814000,1804000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,14:13:19,Suspended,BAT0,Battery,Full,1,Li-ion,0,11400000,12406000,1000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,14:13:09,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12408000,1000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/11/23,00:04:34,Suspended,BAT0,Battery,Charging,1,Li-ion,0,11400000,12251000,1059000,3684000,1814000,1213000,66,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:56:00,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11966000,1067000,3684000,1814000,1062000,58,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:55:54,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11671000,1000,3684000,1814000,1061000,58,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:54:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11514000,881000,3684000,1814000,1079000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:54:24,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11746000,1000,3684000,1814000,1079000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:54:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11562000,402000,3684000,1814000,1080000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:49:28,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11836000,3684000,1814000,1082000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:49:21,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11827000,3684000,1814000,1083000,59,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:35:39,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11726000,1067000,3684000,1814000,843000,46,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,23:35:34,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,11419000,1000,3684000,1814000,842000,46,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,22:40:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11905000,710000,3684000,1814000,1461000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,22:39:28,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12125000,1000,3684000,1814000,1462000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,22:39:23,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12124000,1000,3684000,1814000,1462000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,22:39:12,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12125000,3684000,1814000,1462000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,22:39:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11962000,299000,3684000,1814000,1462000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,22:37:26,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12211000,3684000,1814000,1463000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,22:28:29,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11776000,1000,3684000,1814000,1307000,72,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:37:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12344000,240000,3684000,1814000,1756000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:37:20,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12345000,1000,3684000,1814000,1756000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:37:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12346000,1000,3684000,1814000,1756000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:36:39,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12339000,1000,3684000,1814000,1756000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:36:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12218000,457000,3684000,1814000,1756000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:36:24,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12343000,1000,3684000,1814000,1757000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:36:04,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12249000,166000,3684000,1814000,1757000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:33:48,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12349000,1000,3684000,1814000,1758000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:33:43,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12349000,1000,3684000,1814000,1758000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:28:42,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12345000,1000,3684000,1814000,1758000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:28:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12346000,1000,3684000,1814000,1758000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:25:36,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12327000,1000,3684000,1814000,1758000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:25:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12326000,1000,3684000,1814000,1758000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:24:55,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12303000,1000,3684000,1814000,1758000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:24:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12336000,51000,3684000,1814000,1765000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:23:59,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12324000,3684000,1814000,1765000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:23:49,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12120000,700000,3684000,1814000,1767000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:23:44,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12345000,1000,3684000,1814000,1767000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:23:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12206000,479000,3684000,1814000,1768000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:21:24,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12332000,1000,3684000,1814000,1769000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:21:18,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12333000,90000,3684000,1814000,1769000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:21:08,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12319000,1000,3684000,1814000,1769000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:19:48,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12268000,354000,3684000,1814000,1780000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:19:28,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12371000,1000,3684000,1814000,1780000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:19:22,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12373000,1000,3684000,1814000,1780000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:15:16,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12335000,1000,3684000,1814000,1780000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:14:31,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12148000,744000,3684000,1814000,1789000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:11:41,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12381000,1000,3684000,1814000,1789000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:11:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12244000,432000,3684000,1814000,1790000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:10:20,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12385000,3684000,1814000,1790000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:10:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12319000,158000,3684000,1814000,1790000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:09:15,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12390000,1000,3684000,1814000,1790000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:09:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12388000,1000,3684000,1814000,1790000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:01:13,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12385000,1000,3684000,1814000,1791000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,21:01:08,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12216000,494000,3684000,1814000,1791000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:59:22,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12367000,1000,3684000,1814000,1791000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:59:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12110000,794000,3684000,1814000,1792000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:59:11,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12369000,1000,3684000,1814000,1792000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:58:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12155000,475000,3684000,1814000,1794000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:58:05,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12367000,3684000,1814000,1794000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:58:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12375000,208000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:57:55,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12370000,1000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:57:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12394000,1000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:57:24,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12391000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:57:09,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12272000,365000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:57:04,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12396000,1000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:56:54,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12405000,1000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:52:37,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12365000,1000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:51:31,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12208000,840000,3684000,1814000,1795000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:41:25,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12340000,60000,3684000,1814000,1769000,97,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:40:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12141000,1145000,3684000,1814000,1785000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:27:57,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12474000,1064000,3684000,1814000,1669000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:27:52,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12168000,1000,3684000,1814000,1669000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:26:26,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12169000,427000,3684000,1814000,1694000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:23:26,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12269000,3684000,1814000,1695000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:23:21,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12259000,262000,3684000,1814000,1695000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:22:15,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12255000,3684000,1814000,1696000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:22:05,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11996000,1250000,3684000,1814000,1698000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:22:00,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12304000,1000,3684000,1814000,1700000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:21:55,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12301000,1000,3684000,1814000,1700000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:20:09,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12293000,3684000,1814000,1700000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:20:04,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12147000,293000,3684000,1814000,1701000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:19:17,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12361000,3684000,1814000,1701000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:14:11,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12499000,1064000,3684000,1814000,1636000,90,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:14:06,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12217000,1000,3684000,1814000,1635000,90,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,20:13:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12114000,438000,3684000,1814000,1636000,90,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:48:47,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12163000,3684000,1814000,1642000,90,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:48:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12153000,274000,3684000,1814000,1642000,90,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:47:37,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12115000,3684000,1814000,1643000,90,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:46:26,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12138000,124000,3684000,1814000,1661000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:46:20,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12114000,3684000,1814000,1661000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:40:09,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12274000,1000,3684000,1814000,1756000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:39:59,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12263000,1000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:37:28,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12249000,430000,3684000,1814000,1787000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:30:46,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12361000,1000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:30:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12277000,549000,3684000,1814000,1789000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:30:11,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12356000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:30:05,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12242000,260000,3684000,1814000,1789000,98,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:25:29,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12311000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:24:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12090000,959000,3684000,1814000,1802000,99,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:16:22,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12370000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:16:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12340000,190000,3684000,1814000,1814000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:16:12,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12379000,1000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:16:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12148000,759000,3684000,1814000,1814000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:10:45,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12382000,1000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
08/10/23,19:10:39,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12383000,1000,3684000,1814000,1814000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
