DATE,TIME,STATUS,NAME,TYPE,SOURCE,PRESENT,TECHNOLOGY,CYCLE_COUNT,VOLTAGE_MIN_DESIGN,VOLTAGE_NOW,CURRENT_NOW,CHARGE_FULL_DESIGN,CHARGE_FULL,CHARGE_NOW,CAPACITY,CAPACITY_LEVEL,MODEL_NAME,MANUFACTURER,SERIAL_NUMBER
07/27/23,20:02:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12350000,1000,3684000,1814000,1745000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,20:02:28,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11968000,1126000,3684000,1814000,1748000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:59:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12299000,127000,3684000,1814000,1750000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:58:22,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12328000,95000,3684000,1814000,1750000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:58:14,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12377000,7000,3684000,1814000,1750000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:57:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12363000,138000,3684000,1814000,1750000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:56:21,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12369000,20000,3684000,1814000,1750000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:56:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12379000,1000,3684000,1814000,1751000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:55:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12274000,161000,3684000,1814000,1751000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:55:43,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12378000,56000,3684000,1814000,1751000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:55:26,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12387000,1000,3684000,1814000,1752000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:47:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12430000,83000,3684000,1814000,1753000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:47:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12435000,10000,3684000,1814000,1753000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:47:19,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12545000,3684000,1814000,1753000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,19:29:03,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12230000,1000,3684000,1814000,1604000,88,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,09:22:18,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12553000,137000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,07:44:27,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11397000,1000,3684000,1814000,597000,32,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,06:09:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12354000,75000,3684000,1814000,1629000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,06:08:50,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12253000,276000,3684000,1814000,1629000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,06:08:09,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12398000,5000,3684000,1814000,1630000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,06:07:53,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12322000,3684000,1814000,1630000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/27/23,05:47:23,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12514000,818000,3684000,1814000,1450000,79,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,23:56:50,Suspended,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12187000,1000,3684000,1814000,1454000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,23:26:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12191000,1000,3684000,1814000,1458000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,23:10:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11945000,263000,3684000,1814000,1461000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,22:58:57,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12191000,1000,3684000,1814000,1463000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,22:29:40,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12527000,3684000,1814000,1495000,82,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,22:18:38,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12055000,292000,3684000,1814000,1327000,73,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,21:29:23,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12469000,1000,3684000,1814000,1744000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,21:28:46,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12288000,375000,3684000,1814000,1744000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,21:28:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12469000,180000,3684000,1814000,1745000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,21:28:31,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12405000,189000,3684000,1814000,1745000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,21:10:43,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12538000,446000,3684000,1814000,1668000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:42:19,Suspended,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12376000,3684000,1814000,1666000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:41:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12338000,102000,3684000,1814000,1667000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:40:27,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12380000,1000,3684000,1814000,1667000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:37:07,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12374000,212000,3684000,1814000,1668000,91,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:36:53,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12199000,565000,3684000,1814000,1669000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:36:43,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12387000,1000,3684000,1814000,1670000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:35:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12381000,112000,3684000,1814000,1670000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:32:43,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12250000,228000,3684000,1814000,1671000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:32:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12212000,251000,3684000,1814000,1671000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:31:50,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12395000,11000,3684000,1814000,1673000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:31:40,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12353000,205000,3684000,1814000,1673000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:31:32,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12400000,1000,3684000,1814000,1673000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:31:02,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12343000,151000,3684000,1814000,1673000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:30:55,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12247000,444000,3684000,1814000,1673000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:30:49,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12406000,1000,3684000,1814000,1673000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:30:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12293000,137000,3684000,1814000,1673000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,20:27:59,Active,BAT0,Battery,Not-charging,1,Li-ion,0,11400000,12447000,3684000,1814000,1674000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,19:29:41,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11612000,1000,3684000,1814000,912000,50,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,19:02:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11979000,381000,3684000,1814000,1195000,65,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,19:02:29,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12394000,3684000,1814000,1195000,65,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:56:41,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11928000,289000,3684000,1814000,1094000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:51:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11847000,142000,3684000,1814000,1095000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:49:32,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11842000,14000,3684000,1814000,1096000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:48:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11807000,305000,3684000,1814000,1096000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:48:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11857000,1000,3684000,1814000,1096000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:46:20,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11862000,1000,3684000,1814000,1097000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:46:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11797000,173000,3684000,1814000,1097000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:45:13,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11852000,100000,3684000,1814000,1097000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:45:07,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11868000,5000,3684000,1814000,1098000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:44:33,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11873000,1000,3684000,1814000,1098000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:44:13,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11874000,1000,3684000,1814000,1098000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:43:43,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11735000,356000,3684000,1814000,1098000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:42:48,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11880000,1000,3684000,1814000,1098000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,18:32:03,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12331000,3684000,1814000,1100000,60,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:46:41,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11380000,31000,3684000,1814000,304000,16,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:10:43,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11432000,1000,3684000,1814000,869000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:10:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11714000,1000,3684000,1814000,869000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:09:50,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11717000,1000,3684000,1814000,869000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:05:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11746000,1000,3684000,1814000,870000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:04:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11757000,1000,3684000,1814000,870000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:04:25,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11758000,1000,3684000,1814000,870000,47,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:02:50,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11806000,1000,3684000,1814000,871000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,17:01:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11867000,355000,3684000,1814000,871000,48,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,16:38:50,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11665000,247000,3684000,1814000,471000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,16:38:42,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11495000,3684000,1814000,472000,26,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,16:37:28,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11603000,294000,3684000,1814000,450000,24,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,16:37:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11310000,426000,3684000,1814000,452000,24,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,16:36:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11917000,3684000,1814000,459000,25,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,16:15:28,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11593000,1068000,3684000,1814000,84000,4,Critical,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,16:14:23,Suspended,BAT0,Battery,Discharging,1,Li-ion,0,11400000,10747000,987000,3684000,1814000,78000,4,Critical,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,13:40:15,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11875000,1200000,3684000,1814000,1683000,92,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,13:02:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12374000,168000,3684000,1814000,1698000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,13:02:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12541000,3684000,1814000,1698000,93,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:43:11,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12209000,167000,3684000,1814000,1512000,83,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:39:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12246000,1000,3684000,1814000,1550000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:37:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12218000,240000,3684000,1814000,1551000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:37:32,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12245000,67000,3684000,1814000,1551000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:37:24,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12255000,1000,3684000,1814000,1551000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:37:14,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12123000,328000,3684000,1814000,1551000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:36:53,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12262000,99000,3684000,1814000,1551000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:35:46,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12262000,186000,3684000,1814000,1552000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:35:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11865000,1385000,3684000,1814000,1553000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:35:25,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12232000,44000,3684000,1814000,1553000,85,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,12:15:57,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11819000,292000,3684000,1814000,1250000,68,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,11:30:47,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12547000,3684000,1814000,1755000,96,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,10:45:15,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11946000,1000,3684000,1814000,1315000,72,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,10:36:26,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12485000,3684000,1814000,1360000,74,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,10:30:23,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11965000,1000,3684000,1814000,1254000,69,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,09:45:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12250000,3684000,1814000,1514000,83,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,09:35:25,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12486000,946000,3684000,1814000,1383000,76,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/26/23,00:08:12,Suspended,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11733000,541000,3684000,1814000,1378000,75,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,23:25:06,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12456000,87000,3684000,1814000,1814000,100,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,22:59:17,Active,BAT0,Battery,Full,1,Li-ion,0,11400000,12500000,1000,3684000,1814000,1814000,100,Full,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,21:24:14,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11494000,1000,3684000,1814000,716000,39,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:59:44,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12184000,103000,3684000,1814000,1622000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:59:36,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12258000,8000,3684000,1814000,1622000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:55:33,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12260000,1000,3684000,1814000,1623000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:53:08,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12182000,183000,3684000,1814000,1623000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:52:43,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12001000,5000,3684000,1814000,1627000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:52:09,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11948000,627000,3684000,1814000,1629000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:52:00,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12274000,1000,3684000,1814000,1629000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:51:03,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12275000,1000,3684000,1814000,1629000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:42:03,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12534000,3684000,1814000,1630000,89,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:28:33,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,12222000,266000,3684000,1814000,1463000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:25:41,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12130000,13000,3684000,1814000,1464000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:21:35,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12112000,22000,3684000,1814000,1464000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:21:23,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11941000,383000,3684000,1814000,1465000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:21:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12061000,1000,3684000,1814000,1465000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:21:05,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12027000,367000,3684000,1814000,1466000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:20:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12052000,133000,3684000,1814000,1466000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:20:16,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12137000,122000,3684000,1814000,1466000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:20:10,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12114000,94000,3684000,1814000,1466000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:19:08,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12147000,10000,3684000,1814000,1466000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:18:55,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12098000,140000,3684000,1814000,1466000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:11:08,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12185000,125000,3684000,1814000,1467000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:10:34,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12073000,218000,3684000,1814000,1467000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,18:10:01,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,12518000,3684000,1814000,1467000,80,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:48:58,Active,BAT0,Battery,Charging,1,Li-ion,0,11400000,11846000,209000,3684000,1814000,1109000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:46:51,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11745000,222000,3684000,1814000,1109000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:41:30,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11760000,1000,3684000,1814000,1110000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:41:16,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11764000,1000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:34:56,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11759000,97000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:34:49,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11760000,219000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:34:31,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11683000,212000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:33:45,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11746000,9000,3684000,1814000,1111000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:33:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11733000,192000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:33:32,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11754000,41000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:33:18,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11625000,202000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:33:12,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11752000,16000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:32:52,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11749000,1000,3684000,1814000,1112000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:32:37,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11766000,1000,3684000,1814000,1114000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:32:11,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11766000,1000,3684000,1814000,1114000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:28:22,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11363000,1136000,3684000,1814000,1116000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:28:17,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11748000,261000,3684000,1814000,1116000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:27:21,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11639000,185000,3684000,1814000,1116000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
07/25/23,17:26:57,Active,BAT0,Battery,Discharging,1,Li-ion,0,11400000,11624000,209000,3684000,1814000,1117000,61,Normal,DELL-FDRHM08,LGC-LGC3.65,34838
